magnitude,jerk,variance,peak_freq,zero_cross,duration,class_id,class_label
1.6344,0.4436,0.3137,14.3612,17,100.00,2,ROUGH
1.5482,0.4000,0.2739,13.0837,17,100.00,2,ROUGH
1.7640,0.6065,0.3346,11.8353,16,100.00,2,ROUGH
1.3797,0.3127,0.2949,14.0849,20,100.00,2,ROUGH
1.5939,0.5205,0.3561,12.8150,15,100.00,2,ROUGH
1.5084,0.7260,0.2159,8.0483,19,100.00,2,ROUGH
1.7241,0.4331,0.3770,10.2986,18,100.00,2,ROUGH
1.3386,0.3884,0.2372,12.5328,13,100.00,2,ROUGH
1.5544,0.5960,0.2980,14.7844,17,100.00,2,ROUGH
1.4689,0.5512,0.2581,10.0169,12,100.00,2,ROUGH
1.3857,0.5101,0.2193,8.7815,16,100.00,2,ROUGH
1.3003,0.7158,0.3797,14.5171,15,100.00,2,ROUGH
1.2135,0.6721,0.3398,9.7324,15,100.00,2,ROUGH
1.4328,0.6314,0.3019,8.5327,19,100.00,2,ROUGH
1.3460,0.3368,0.3616,10.7472,18,100.00,2,ROUGH
1.2597,0.5416,0.3216,12.9708,13,100.00,2,ROUGH
1.7735,0.4975,0.3816,11.6927,17,100.00,2,ROUGH
1.6901,0.4551,0.2428,13.9567,16,100.00,2,ROUGH
1.6030,0.4094,0.2023,12.6676,20,100.00,2,ROUGH
1.2232,0.6209,0.2652,14.9807,20,100.00,2,ROUGH
1.7355,0.5747,0.2246,10.1836,19,100.00,2,ROUGH
1.3479,0.5293,0.2842,8.8876,18,100.00,2,ROUGH
1.2636,0.4860,0.3450,14.6388,18,100.00,2,ROUGH
1.4806,0.4444,0.2061,9.9058,13,100.00,2,ROUGH
1.3940,0.6489,0.3658,12.1237,12,100.00,2,ROUGH
1.3102,0.6074,0.2271,10.8814,12,100.00,2,ROUGH
1.5246,0.5623,0.2869,13.1131,20,100.00,2,ROUGH
1.7416,0.7717,0.2490,11.8822,19,100.00,2,ROUGH
1.6566,0.7278,0.2093,14.1222,19,100.00,2,ROUGH
1.5692,0.4324,0.2687,9.3282,14,100.00,2,ROUGH
1.7853,0.3905,0.3300,8.0851,13,100.00,2,ROUGH
1.4015,0.3465,0.2904,10.3419,17,100.00,2,ROUGH
1.6179,0.5543,0.2512,12.6002,12,100.00,2,ROUGH
1.2292,0.5088,0.3109,14.7903,16,100.00,2,ROUGH
1.4467,0.7174,0.3724,10.0650,15,100.00,2,ROUGH
1.6614,0.4231,0.2329,12.3026,15,100.00,2,ROUGH
1.2778,0.3809,0.3937,14.5615,19,100.00,2,ROUGH
1.7904,0.3353,0.3531,13.2679,18,100.00,2,ROUGH
1.7050,0.7917,0.2138,12.0038,17,100.00,2,ROUGH
1.6190,0.7473,0.2737,14.2298,17,100.00,2,ROUGH
1.2382,0.4574,0.2360,9.5289,16,100.00,2,ROUGH
1.7491,0.4102,0.3947,8.2114,16,100.00,2,ROUGH
1.6670,0.3702,0.3567,13.9918,15,100.00,2,ROUGH
1.5816,0.5761,0.3170,9.2278,14,100.00,2,ROUGH
1.7961,0.5313,0.3775,11.4620,14,100.00,2,ROUGH
1.7109,0.4884,0.2378,10.1986,18,100.00,2,ROUGH
1.6253,0.4436,0.3979,12.4304,17,100.00,2,ROUGH
1.2408,0.6508,0.3586,11.1770,12,100.00,2,ROUGH
1.7542,0.3560,0.2186,9.8956,20,100.00,2,ROUGH
1.6713,0.3142,0.3795,12.1641,20,100.00,2,ROUGH
1.5846,0.7688,0.2399,14.3825,19,100.00,2,ROUGH
1.7992,0.4760,0.2004,9.6174,14,100.00,2,ROUGH
1.7167,0.6842,0.2616,11.8923,14,100.00,2,ROUGH
1.6296,0.6394,0.2213,10.6022,17,100.00,2,ROUGH
1.5463,0.5968,0.3822,9.3662,12,100.00,2,ROUGH
1.4603,0.5526,0.2425,11.5940,12,100.00,2,ROUGH
1.6766,0.7599,0.3034,13.8514,20,100.00,2,ROUGH
1.2889,0.4655,0.3635,12.5541,20,100.00,2,ROUGH
1.2075,0.4244,0.3250,14.8449,19,100.00,2,ROUGH
1.7225,0.6305,0.2856,10.0863,14,100.00,2,ROUGH
1.3365,0.5864,0.2455,8.8117,13,100.00,2,ROUGH
1.5504,0.7925,0.3059,14.5365,13,100.00,2,ROUGH
1.4661,0.7498,0.3666,9.7863,12,100.00,2,ROUGH
1.6822,0.4554,0.3274,8.5438,12,100.00,2,ROUGH
1.2981,0.6640,0.3884,14.2954,16,100.00,2,ROUGH
1.5132,0.6199,0.3488,13.0383,15,100.00,2,ROUGH
1.4267,0.5762,0.2092,11.7577,14,100.00,2,ROUGH
1.6416,0.7817,0.2695,10.4964,14,100.00,2,ROUGH
1.5555,0.4869,0.2296,9.2216,18,100.00,2,ROUGH
1.7727,0.6951,0.3906,14.9923,17,100.00,2,ROUGH
1.3836,0.3993,0.3500,13.6750,16,100.00,2,ROUGH
1.3006,0.3569,0.2108,12.4428,16,100.00,2,ROUGH
1.2177,0.5650,0.2725,14.7144,20,100.00,2,ROUGH
1.7355,0.5248,0.3340,13.4923,19,100.00,2,ROUGH
1.3461,0.7280,0.3931,8.6717,19,100.00,2,ROUGH
1.2640,0.4361,0.3543,10.9522,18,100.00,2,ROUGH
1.4766,0.6408,0.2140,9.6594,13,100.00,2,ROUGH
1.6939,0.5989,0.3751,8.4304,12,100.00,2,ROUGH
1.3064,0.5534,0.2345,10.6361,16,100.00,2,ROUGH
1.5203,0.7597,0.2952,9.3625,20,100.00,2,ROUGH
1.4369,0.7178,0.2564,11.6243,15,100.00,2,ROUGH
1.6530,0.6734,0.2172,10.3821,19,100.00,2,ROUGH
1.5640,0.6279,0.2763,9.0651,18,100.00,2,ROUGH
1.4820,0.3366,0.2380,11.3487,13,100.00,2,ROUGH
1.6970,0.7921,0.3980,13.5880,17,100.00,2,ROUGH
1.6110,0.7488,0.3586,12.3143,12,100.00,2,ROUGH
1.2269,0.4559,0.2192,14.5668,20,100.00,2,ROUGH
1.4408,0.4108,0.3794,13.2926,20,100.00,2,ROUGH
1.3602,0.6219,0.3417,12.0944,15,100.00,2,ROUGH
1.5713,0.5750,0.2007,14.2804,19,100.00,2,ROUGH
1.4883,0.5333,0.2619,13.0477,18,100.00,2,ROUGH
1.7029,0.7393,0.2222,8.2827,13,100.00,2,ROUGH
1.3168,0.4456,0.2828,14.0085,12,100.00,2,ROUGH
1.2309,0.6507,0.3425,9.2360,16,100.00,2,ROUGH
1.7466,0.6079,0.2032,11.4852,16,100.00,2,ROUGH
1.3637,0.5672,0.3649,10.2555,20,100.00,2,ROUGH
1.5789,0.7729,0.3251,12.4988,19,100.00,2,ROUGH
1.4934,0.4787,0.3854,14.7315,18,100.00,2,ROUGH
1.7052,0.4337,0.2453,9.9278,18,100.00,2,ROUGH
1.3209,0.3897,0.3056,8.6783,17,100.00,2,ROUGH
1.5389,0.5987,0.2674,10.9603,17,100.00,2,ROUGH
1.4529,0.5548,0.2273,13.1854,16,100.00,2,ROUGH
1.3656,0.7589,0.3869,11.8949,15,100.00,2,ROUGH
1.5829,0.4684,0.2488,10.6678,19,100.00,2,ROUGH
1.4988,0.6749,0.3094,12.9209,19,100.00,2,ROUGH
1.4115,0.3792,0.3690,11.6284,18,100.00,2,ROUGH
1.6284,0.3369,0.2300,10.3953,13,100.00,2,ROUGH
1.5415,0.7931,0.3901,12.6090,17,100.00,2,ROUGH
1.4577,0.5000,0.3510,14.8669,12,100.00,2,ROUGH
1.6736,0.4564,0.2117,10.1201,20,100.00,2,ROUGH
1.5884,0.6634,0.2722,8.8568,20,100.00,2,ROUGH
1.5023,0.6194,0.2328,14.5828,19,100.00,2,ROUGH
1.4157,0.5743,0.3923,13.2997,14,100.00,2,ROUGH
1.6328,0.7826,0.3538,8.5701,18,100.00,2,ROUGH
1.5480,0.7392,0.2142,10.8124,17,100.00,2,ROUGH
1.4602,0.4433,0.2737,13.0147,17,100.00,2,ROUGH
1.3762,0.4008,0.3347,8.2682,16,100.00,2,ROUGH
1.5922,0.3583,0.3954,14.0230,20,100.00,2,ROUGH
1.5079,0.3152,0.3564,12.7740,19,100.00,2,ROUGH
1.7246,0.7733,0.3174,11.5368,19,100.00,2,ROUGH
1.3389,0.7299,0.3778,10.2668,14,100.00,2,ROUGH
1.5534,0.6854,0.2381,9.0016,18,100.00,2,ROUGH
1.7704,0.6434,0.3993,14.7697,17,100.00,2,ROUGH
1.3829,0.3476,0.2586,13.4745,12,100.00,2,ROUGH
1.5978,0.5545,0.2193,12.2139,20,100.00,2,ROUGH
1.5132,0.7610,0.2796,14.4584,15,100.00,2,ROUGH
1.4296,0.7195,0.3412,13.2187,19,100.00,2,ROUGH
1.3407,0.4217,0.3004,11.9072,19,100.00,2,ROUGH
1.2574,0.6300,0.3614,10.6705,18,100.00,2,ROUGH
1.7711,0.5854,0.2215,12.8927,13,100.00,2,ROUGH
1.3874,0.7931,0.3822,8.1499,17,100.00,2,ROUGH
1.6012,0.7481,0.2424,10.3740,12,100.00,2,ROUGH
1.2177,0.4570,0.2034,9.1345,16,100.00,2,ROUGH
1.4316,0.6622,0.2640,11.3617,15,100.00,2,ROUGH
1.3475,0.3698,0.2247,10.1138,14,100.00,2,ROUGH
1.5610,0.5758,0.3848,12.3331,14,100.00,2,ROUGH
1.7788,0.5332,0.3458,11.1111,18,100.00,2,ROUGH
1.3946,0.4909,0.3067,9.8635,13,100.00,2,ROUGH
1.6105,0.6977,0.2673,8.6151,17,100.00,2,ROUGH
1.2232,0.6532,0.2274,14.3248,20,100.00,2,ROUGH
1.4382,0.3577,0.3875,13.0653,15,100.00,2,ROUGH
1.3566,0.5682,0.3496,11.8528,19,100.00,2,ROUGH
1.2691,0.7725,0.2092,14.0593,19,100.00,2,ROUGH
1.4829,0.4783,0.3692,9.2813,14,100.00,2,ROUGH
1.3971,0.6838,0.2295,11.5111,13,100.00,2,ROUGH
1.6132,0.3917,0.2906,10.2677,17,100.00,2,ROUGH
1.5269,0.5959,0.3503,12.4897,16,100.00,2,ROUGH
1.7428,0.5546,0.2113,14.7412,20,100.00,2,ROUGH
1.3568,0.7601,0.2715,13.4693,15,100.00,2,ROUGH
1.2736,0.4684,0.2327,8.7337,19,100.00,2,ROUGH
1.7919,0.6773,0.3947,11.0211,14,100.00,2,ROUGH
1.4031,0.3804,0.3537,13.2084,18,100.00,2,ROUGH
1.3185,0.3378,0.2145,11.9540,17,100.00,2,ROUGH
1.5327,0.7932,0.3744,10.6830,17,100.00,2,ROUGH
1.7500,0.5015,0.3357,12.9557,12,100.00,2,ROUGH
1.6634,0.4560,0.2954,8.1735,15,100.00,2,ROUGH
1.2817,0.6663,0.3575,10.4592,15,100.00,2,ROUGH
1.4917,0.3683,0.2163,9.1316,19,100.00,2,ROUGH
1.7097,0.3276,0.2778,11.4135,14,100.00,2,ROUGH
1.3257,0.7841,0.2386,10.1682,13,100.00,2,ROUGH
1.2402,0.7415,0.2991,12.4009,13,100.00,2,ROUGH
1.4553,0.6973,0.3595,14.6428,16,100.00,2,ROUGH
1.6706,0.4041,0.2198,13.3862,16,100.00,2,ROUGH
1.2840,0.3585,0.3799,8.6050,20,100.00,2,ROUGH
1.4995,0.3166,0.2411,10.8528,19,100.00,2,ROUGH
1.7145,0.5228,0.3014,13.0937,14,100.00,2,ROUGH
1.6288,0.4788,0.2616,11.8230,18,100.00,2,ROUGH
1.2458,0.6872,0.3229,10.5919,17,100.00,2,ROUGH
1.7585,0.3915,0.3824,12.7991,12,100.00,2,ROUGH
1.3754,0.5995,0.2437,8.0666,12,100.00,2,ROUGH
1.5878,0.5535,0.2031,10.2705,15,100.00,2,ROUGH
1.5069,0.7641,0.2654,12.5687,19,100.00,2,ROUGH
1.4192,0.7176,0.3247,14.7711,19,100.00,2,ROUGH
1.3354,0.6761,0.3859,13.5287,18,100.00,2,ROUGH
1.2494,0.6313,0.3459,12.2550,18,100.00,2,ROUGH
1.7655,0.5882,0.3068,14.5114,17,100.00,2,ROUGH
1.6765,0.7922,0.3660,13.1953,16,100.00,2,ROUGH
1.2934,0.7493,0.3270,11.9621,20,100.00,2,ROUGH
1.5082,0.4556,0.3874,10.7001,15,100.00,2,ROUGH
1.4270,0.6664,0.2495,9.4924,19,100.00,2,ROUGH
1.6387,0.3707,0.3090,8.1865,19,100.00,2,ROUGH
1.2549,0.3278,0.2700,13.9444,18,100.00,2,ROUGH
1.7711,0.7853,0.2307,12.7011,13,100.00,2,ROUGH
1.6854,0.4903,0.2908,11.4313,17,100.00,2,ROUGH
1.2988,0.4464,0.3510,10.1494,16,100.00,2,ROUGH
1.5135,0.6525,0.2110,8.8850,16,100.00,2,ROUGH
1.7326,0.3627,0.3736,14.6833,20,100.00,2,ROUGH
1.6467,0.3174,0.3333,9.9111,19,100.00,2,ROUGH
1.5599,0.5233,0.2935,8.6274,14,100.00,2,ROUGH
1.7739,0.7294,0.2538,10.8527,13,100.00,2,ROUGH
1.3898,0.4357,0.2144,13.1067,13,100.00,2,ROUGH
1.3041,0.6418,0.3745,8.3366,12,100.00,2,ROUGH
1.5184,0.3483,0.2351,10.5676,20,100.00,2,ROUGH
1.4328,0.5534,0.2949,9.2987,20,100.00,2,ROUGH
1.6505,0.5127,0.3571,11.5786,15,100.00,2,ROUGH
1.5676,0.7210,0.3183,13.8477,19,100.00,2,ROUGH
1.7812,0.4251,0.2778,12.5688,14,100.00,2,ROUGH
1.3947,0.6318,0.3382,11.2882,18,100.00,2,ROUGH
1.3095,0.5879,0.2986,13.5257,17,100.00,2,ROUGH
1.2241,0.5438,0.2587,8.7600,16,100.00,2,ROUGH
1.7413,0.7512,0.2199,14.5321,20,100.00,2,ROUGH
1.3538,0.7066,0.2796,9.7355,20,100.00,2,ROUGH
1.5716,0.4153,0.3410,12.0157,15,100.00,2,ROUGH
1.7863,0.6218,0.2017,14.2515,14,100.00,2,ROUGH
1.4009,0.3276,0.2621,9.4865,13,100.00,2,ROUGH
1.3144,0.5338,0.3221,11.7057,13,100.00,2,ROUGH
1.2297,0.4896,0.2823,10.4506,12,100.00,2,ROUGH
1.4450,0.4477,0.2435,9.1955,16,100.00,2,ROUGH
1.6611,0.6543,0.3039,11.4499,15,100.00,2,ROUGH
1.2753,0.3606,0.2645,13.6802,19,100.00,2,ROUGH
1.7907,0.3183,0.2257,12.4268,14,100.00,2,ROUGH
1.7048,0.7731,0.3853,14.6538,14,100.00,2,ROUGH
1.3210,0.7301,0.3465,9.9117,18,100.00,2,ROUGH
1.2368,0.4374,0.2071,12.1623,13,100.00,2,ROUGH
1.4508,0.3926,0.3672,10.8898,12,100.00,2,ROUGH
1.3676,0.6006,0.3282,13.1536,16,100.00,2,ROUGH
1.5788,0.3043,0.2877,11.8427,15,100.00,2,ROUGH
1.7960,0.7634,0.2491,10.6125,15,100.00,2,ROUGH
1.4104,0.7185,0.2094,9.3459,14,100.00,2,ROUGH
1.6260,0.4257,0.3698,11.5934,18,100.00,2,ROUGH
1.2401,0.6323,0.2306,10.3221,13,100.00,2,ROUGH
1.4544,0.3374,0.3901,12.5513,17,100.00,2,ROUGH
1.3699,0.7947,0.2509,11.2982,16,100.00,2,ROUGH
1.5855,0.7517,0.2117,10.0479,16,100.00,2,ROUGH
1.2025,0.7096,0.3730,12.3167,15,100.00,2,ROUGH
1.4166,0.4162,0.3336,14.5448,14,100.00,2,ROUGH
1.6312,0.3726,0.2937,13.2783,14,100.00,2,ROUGH
1.5471,0.5785,0.2543,8.5315,18,100.00,2,ROUGH
1.4624,0.5354,0.3149,14.2759,13,100.00,2,ROUGH
1.3742,0.7402,0.2747,12.9723,12,100.00,2,ROUGH
1.5886,0.6953,0.3343,8.2031,16,100.00,2,ROUGH
1.2060,0.4035,0.3961,13.9778,15,100.00,2,ROUGH
1.7231,0.6125,0.3573,12.7464,19,100.00,2,ROUGH
1.3356,0.5666,0.2170,14.9526,19,100.00,2,ROUGH
1.5509,0.5237,0.2776,10.1974,18,100.00,2,ROUGH
1.4637,0.4784,0.2376,8.9078,13,100.00,2,ROUGH
1.6796,0.4349,0.3983,14.6608,12,100.00,2,ROUGH
1.5956,0.6429,0.3592,13.4140,12,100.00,2,ROUGH
1.2095,0.5981,0.3192,8.6405,16,100.00,2,ROUGH
1.4257,0.5557,0.3799,10.8959,20,100.00,2,ROUGH
1.3412,0.7628,0.2412,9.6445,14,100.00,2,ROUGH
1.2584,0.4717,0.2024,11.9158,14,100.00,2,ROUGH
1.4699,0.4249,0.2616,14.1074,18,100.00,2,ROUGH
1.3874,0.6334,0.3226,9.3815,13,100.00,2,ROUGH
1.6020,0.3403,0.3834,8.1157,17,100.00,2,ROUGH
1.2178,0.7965,0.2437,13.8675,16,100.00,2,ROUGH
1.4315,0.7523,0.3042,9.0908,20,100.00,2,ROUGH
1.6491,0.7112,0.3654,11.3664,15,100.00,2,ROUGH
1.5616,0.6655,0.2253,10.0732,14,100.00,2,ROUGH
1.4759,0.6217,0.3854,8.8026,14,100.00,2,ROUGH
1.6930,0.3294,0.2469,14.5738,18,100.00,2,ROUGH
1.3044,0.5329,0.3060,9.7636,17,100.00,2,ROUGH
1.2208,0.7403,0.3669,12.0228,12,100.00,2,ROUGH
1.7361,0.4469,0.3274,10.7668,16,100.00,2,ROUGH
1.6500,0.4035,0.2877,12.9915,15,100.00,2,ROUGH
1.5657,0.3598,0.3485,11.7426,15,100.00,2,ROUGH
1.4834,0.5687,0.3098,14.0197,18,100.00,2,ROUGH
1.3959,0.7735,0.3699,12.7267,18,100.00,2,ROUGH
1.3104,0.4795,0.3298,14.9593,13,100.00,2,ROUGH
1.5269,0.4374,0.3912,13.7213,17,100.00,2,ROUGH
1.7416,0.6428,0.3512,8.9576,12,100.00,2,ROUGH
1.6553,0.3485,0.3113,11.1788,20,100.00,2,ROUGH
1.5703,0.5556,0.2721,9.9191,19,100.00,2,ROUGH
1.7844,0.5118,0.3322,12.1463,14,100.00,2,ROUGH
1.7018,0.7199,0.2934,10.9201,18,100.00,2,ROUGH
1.6191,0.6782,0.2550,13.1932,18,100.00,2,ROUGH
1.5299,0.3818,0.3138,11.8748,17,100.00,2,ROUGH
1.7457,0.5888,0.2747,14.1271,12,100.00,2,ROUGH
1.3634,0.7967,0.2360,12.9047,20,100.00,2,ROUGH
1.5774,0.5021,0.2962,8.1322,20,100.00,2,ROUGH
1.7917,0.7095,0.3570,10.3621,15,100.00,2,ROUGH
1.4087,0.6672,0.2179,9.1299,14,100.00,2,ROUGH
1.6217,0.6225,0.2780,14.8427,13,100.00,2,ROUGH
1.2394,0.5802,0.2391,10.1214,17,100.00,2,ROUGH
1.4519,0.5351,0.2988,12.3263,12,100.00,2,ROUGH
1.6661,0.7405,0.3591,11.0563,12,100.00,2,ROUGH
1.5814,0.6981,0.3196,13.2998,16,100.00,2,ROUGH
1.7965,0.4028,0.3797,12.0420,19,100.00,2,ROUGH
1.4119,0.6116,0.3410,10.7880,19,100.00,2,ROUGH
1.3283,0.5687,0.2019,13.0470,18,100.00,2,ROUGH
1.2424,0.5249,0.3623,8.2757,18,100.00,2,ROUGH
1.4572,0.7307,0.2228,10.5139,13,100.00,2,ROUGH
1.6706,0.6863,0.2826,9.2312,12,100.00,2,ROUGH
1.5853,0.6421,0.2429,11.4680,16,100.00,2,ROUGH
1.5001,0.5981,0.3035,10.2059,20,100.00,2,ROUGH
1.4175,0.3075,0.3649,12.4792,15,100.00,2,ROUGH
1.3330,0.5137,0.2252,14.7259,19,100.00,2,ROUGH
1.2491,0.7216,0.2866,9.9825,14,100.00,2,ROUGH
1.7622,0.6766,0.2463,12.1963,17,100.00,2,ROUGH
1.3792,0.6341,0.2072,10.9643,17,100.00,2,ROUGH
1.5940,0.5900,0.3676,13.2012,16,100.00,2,ROUGH
1.2084,0.5468,0.3281,8.4339,20,100.00,2,ROUGH
1.7236,0.7524,0.2880,10.6756,15,100.00,2,ROUGH
1.3405,0.7123,0.2503,12.9444,15,100.00,2,ROUGH
1.2545,0.6676,0.2102,8.1704,18,100.00,2,ROUGH
1.7680,0.6234,0.2701,10.3882,18,100.00,2,ROUGH
1.6831,0.3289,0.3308,9.1314,17,100.00,2,ROUGH
1.2969,0.7849,0.2909,14.8556,17,100.00,2,ROUGH
1.5147,0.4938,0.2524,10.1342,16,100.00,2,ROUGH
1.7251,0.6966,0.3113,12.3104,15,100.00,2,ROUGH
1.6442,0.6559,0.2733,11.1082,15,100.00,2,ROUGH
1.2576,0.6117,0.2336,13.3275,19,100.00,2,ROUGH
1.7755,0.5705,0.3948,12.1073,14,100.00,2,ROUGH
1.6861,0.5229,0.3537,14.2863,13,100.00,2,ROUGH
1.3033,0.4825,0.3152,9.5565,12,100.00,2,ROUGH
1.2185,0.6876,0.3753,11.8002,16,100.00,2,ROUGH
1.7352,0.3957,0.3366,14.0649,16,100.00,2,ROUGH
1.6473,0.3506,0.3958,12.7635,20,100.00,2,ROUGH
1.5651,0.5593,0.3575,8.0425,19,100.00,2,ROUGH
1.7807,0.5160,0.3182,10.2921,14,100.00,2,ROUGH
1.3959,0.4729,0.3790,12.5354,13,100.00,2,ROUGH
1.6071,0.6760,0.2379,11.2220,17,100.00,2,ROUGH
1.5227,0.3831,0.3989,13.4719,12,100.00,2,ROUGH
1.7363,0.3385,0.2587,8.6926,12,100.00,2,ROUGH
1.3536,0.7965,0.3202,10.9655,20,100.00,2,ROUGH
1.2687,0.7527,0.2804,13.2058,19,100.00,2,ROUGH
1.4814,0.7084,0.2407,11.9150,19,100.00,2,ROUGH
1.6998,0.6678,0.2024,10.7025,18,100.00,2,ROUGH
1.3133,0.3722,0.3620,9.4221,13,100.00,2,ROUGH
1.2290,0.5805,0.2231,8.1716,13,100.00,2,ROUGH
1.4415,0.5338,0.3823,13.8770,16,100.00,2,ROUGH
1.6577,0.4911,0.3432,9.1353,20,100.00,2,ROUGH
1.2719,0.6980,0.2038,11.3640,20,100.00,2,ROUGH
1.4882,0.4055,0.2650,13.6237,15,100.00,2,ROUGH
1.4039,0.3623,0.3253,8.8719,14,100.00,2,ROUGH
1.6196,0.3197,0.2866,14.6231,18,100.00,2,ROUGH
1.2336,0.7754,0.2465,13.3489,13,100.00,2,ROUGH
1.4468,0.7305,0.3067,12.0653,12,100.00,2,ROUGH
1.3644,0.4386,0.3676,10.8408,16,100.00,2,ROUGH
1.5790,0.3950,0.3282,13.0764,20,100.00,2,ROUGH
1.7936,0.3507,0.3881,11.8096,20,100.00,2,ROUGH
1.4105,0.3092,0.3498,10.5777,14,100.00,2,ROUGH
1.3268,0.7678,0.3110,12.8354,14,100.00,2,ROUGH
1.2399,0.7215,0.2704,8.0496,18,100.00,2,ROUGH
1.7538,0.6774,0.2309,13.7757,17,100.00,2,ROUGH
1.6690,0.3843,0.3914,12.5181,17,100.00,2,ROUGH
1.2813,0.5886,0.3507,14.7204,20,100.00,2,ROUGH
1.4993,0.7966,0.2120,13.5022,15,100.00,2,ROUGH
1.4146,0.5048,0.2733,8.7474,15,100.00,2,ROUGH
1.6304,0.7111,0.2335,14.4991,19,100.00,2,ROUGH
1.5428,0.6665,0.3937,13.2024,18,100.00,2,ROUGH
1.7604,0.6246,0.2548,11.9794,13,100.00,2,ROUGH
1.3731,0.3282,0.3145,14.1883,12,100.00,2,ROUGH
1.2900,0.5364,0.3755,9.4547,12,100.00,2,ROUGH
1.2035,0.4923,0.3359,8.1744,16,100.00,2,ROUGH
1.7165,0.6964,0.2953,10.3873,20,100.00,2,ROUGH
1.3358,0.6567,0.3578,9.1891,15,100.00,2,ROUGH
1.5490,0.6120,0.3178,11.4040,18,100.00,2,ROUGH
1.4622,0.3171,0.2775,10.1191,13,100.00,2,ROUGH
1.6793,0.5255,0.3385,12.3871,13,100.00,2,ROUGH
1.5935,0.4814,0.3986,14.6156,12,100.00,2,ROUGH
1.5102,0.6889,0.3598,13.3808,16,100.00,2,ROUGH
1.4236,0.3944,0.2197,12.0987,20,100.00,2,ROUGH
1.3395,0.6022,0.2809,14.3521,15,100.00,2,ROUGH
1.2561,0.3109,0.2421,9.6137,14,100.00,2,ROUGH
1.7718,0.5167,0.3026,8.3647,18,100.00,2,ROUGH
1.3872,0.7240,0.3632,10.6090,18,100.00,2,ROUGH
1.2994,0.6787,0.3230,9.3109,13,100.00,2,ROUGH
1.5135,0.6332,0.3831,8.0403,16,100.00,2,ROUGH
1.4290,0.3407,0.3438,13.7868,20,100.00,2,ROUGH
1.6420,0.5454,0.2035,8.9992,20,100.00,2,ROUGH
1.5592,0.7542,0.2651,11.2710,15,100.00,2,ROUGH
1.7764,0.7120,0.2264,13.5427,14,100.00,2,ROUGH
1.3895,0.6674,0.3860,8.7553,18,100.00,2,ROUGH
1.3037,0.6226,0.3463,14.4850,17,100.00,2,ROUGH
1.2191,0.3295,0.2068,13.2306,12,100.00,2,ROUGH
1.4344,0.5370,0.2678,8.4752,12,100.00,2,ROUGH
1.6497,0.7424,0.3277,10.7190,16,100.00,2,ROUGH
1.5630,0.6981,0.2879,9.4368,19,100.00,2,ROUGH
1.7799,0.6566,0.3495,8.2031,19,100.00,2,ROUGH
1.6949,0.6126,0.3098,10.4442,14,100.00,2,ROUGH
1.6107,0.5697,0.3704,12.6949,13,100.00,2,ROUGH
1.2244,0.5266,0.2308,14.9173,17,100.00,2,ROUGH
1.4390,0.4808,0.3906,13.6522,12,100.00,2,ROUGH
1.6552,0.4393,0.3519,12.4093,16,100.00,2,ROUGH
1.2705,0.6455,0.3122,14.6528,20,100.00,2,ROUGH
1.4833,0.3499,0.3718,9.8632,15,100.00,2,ROUGH
1.3985,0.3073,0.3329,12.1068,14,100.00,2,ROUGH
1.6166,0.7666,0.2945,14.3901,18,100.00,2,ROUGH
1.5292,0.7208,0.3541,13.0974,13,100.00,2,ROUGH
1.7462,0.6792,0.3152,8.3645,17,100.00,2,ROUGH
1.3613,0.3858,0.2759,14.1063,12,100.00,2,ROUGH
1.2738,0.5900,0.3359,9.3136,16,100.00,2,ROUGH
1.7914,0.7984,0.2969,11.5894,20,100.00,2,ROUGH
1.7068,0.7554,0.2578,13.8362,14,100.00,2,ROUGH
1.3213,0.4627,0.2183,12.5689,14,100.00,2,ROUGH
1.5332,0.4159,0.3774,11.2649,13,100.00,2,ROUGH
1.4529,0.3761,0.2399,10.0731,17,100.00,2,ROUGH
1.6642,0.5795,0.3990,8.7616,17,100.00,2,ROUGH
1.5786,0.5353,0.2591,10.9922,20,100.00,2,ROUGH
1.7937,0.7421,0.3197,13.2343,15,100.00,2,ROUGH
1.7088,0.4490,0.2802,8.4751,15,100.00,2,ROUGH
1.3274,0.4079,0.2420,10.7660,14,100.00,2,ROUGH
1.2395,0.6127,0.3017,9.4661,18,100.00,2,ROUGH
1.4555,0.5701,0.2625,11.7209,13,100.00,2,ROUGH
1.6686,0.7750,0.3223,10.4349,17,100.00,2,ROUGH
1.5885,0.4847,0.2843,9.2436,16,100.00,2,ROUGH
1.4981,0.4372,0.3428,14.9078,20,100.00,2,ROUGH
1.4148,0.6451,0.2040,10.1712,15,100.00,2,ROUGH
1.6308,0.6026,0.2653,8.9272,19,100.00,2,ROUGH
1.5472,0.5610,0.3264,14.6870,14,100.00,2,ROUGH
1.4607,0.5152,0.3860,13.4055,13,100.00,2,ROUGH
1.6777,0.4735,0.2472,12.1746,13,100.00,2,ROUGH
1.5883,0.4265,0.2063,14.3537,12,100.00,2,ROUGH
1.2060,0.3847,0.3675,9.6305,12,100.00,2,ROUGH
1.4181,0.5894,0.3274,11.8315,15,100.00,2,ROUGH
1.6340,0.7957,0.3880,14.0853,15,100.00,2,ROUGH
1.2502,0.5043,0.2490,12.8410,19,100.00,2,ROUGH
1.7645,0.4597,0.3095,11.5729,18,100.00,2,ROUGH
1.6814,0.4187,0.2708,13.8396,13,100.00,2,ROUGH
